id,customer_name,sentiment,csat_score,call_timestamp,Call_Day,reason,city,state,channel,response_time,call_duration_in_minutes,call_center
ARK-18055141-P-888798-rq,Catherine Nathon,Negative,0,10/19/2020,19,Payments,Buffalo,New York,Call-Center,Within SLA,29,Chicago/IL
ARK-38861923-a-115782-c3,Ricky Aburrow,Neutral,7,10-06-2020,6,Billing Question,Huntsville,Alabama,Chatbot,Within SLA,27,Denver/CO
ARL-23170296-b-673109-wY,Jabez Peel,Very Positive,9,10-11-2020,11,Billing Question,Birmingham,Alabama,Email,Within SLA,22,Baltimore/MD
ARL-37426079-O-312906-86,Joe Scandrett,Positive,0,10-09-2020,9,Billing Question,San Angelo,Texas,Email,Above SLA,24,Chicago/IL
ARL-95296393-0-908936-G7,Noellyn Merriton,Negative,5,10-01-2020,1,Billing Question,Grand Junction,Colorado,Chatbot,Within SLA,22,Chicago/IL
ARM-04573223-X-512353-RF,Lauree Randerson,Negative,0,10-11-2020,11,Payments,Wilkes Barre,Pennsylvania,Call-Center,Below SLA,19,Chicago/IL
ARM-53257640-s-018557-Sp,Maynord Palser,Negative,3,10-10-2020,10,Payments,Buffalo,New York,Call-Center,Below SLA,45,Los Angeles/CA
ARN-35458948-2-081253-oK,Amberly Fay,Very Negative,2,10/16/2020,16,Billing Question,Pittsburgh,Pennsylvania,Call-Center,Within SLA,41,Denver/CO
ARN-59762894-M-718455-yQ,Zolly Joist,Very Negative,0,10-10-2020,10,Billing Question,Topeka,Kansas,Web,Within SLA,30,Los Angeles/CA
ARN-75657963-d-948463-ps,Wake Pedrazzi,Neutral,0,10/24/2020,24,Billing Question,Peoria,Illinois,Call-Center,Within SLA,35,Baltimore/MD
ARN-84959153-h-591594-9V,Starlin Jansen,Very Negative,0,10/25/2020,25,Billing Question,Houston,Texas,Email,Within SLA,23,Los Angeles/CA
ARP-34220982-R-076412-ed,Devlin Dantesia,Very Positive,0,10/19/2020,19,Billing Question,Saint Paul,Minnesota,Web,Within SLA,31,Los Angeles/CA
ARP-48582183-t-133125-Sw,Pietro Farherty,Negative,0,10/22/2020,22,Payments,Vancouver,Washington,Call-Center,Within SLA,26,Denver/CO
ARP-50740307-d-547542-6W,Caresse Jacquemard,Negative,0,10-07-2020,7,Billing Question,Dallas,Texas,Call-Center,Within SLA,14,Baltimore/MD
ARQ-94155651-v-081553-dk,Sheff Connor,Negative,0,10-04-2020,4,Billing Question,El Paso,Texas,Email,Within SLA,7,Baltimore/MD
ARR-67102934-d-131312-rQ,Coral Pauley,Neutral,6,10-08-2020,8,Billing Question,Cincinnati,Ohio,Email,Above SLA,23,Denver/CO
ARS-29770476-W-647056-0l,Arnuad Beet,Neutral,0,10/27/2020,27,Billing Question,Crawfordsville,Indiana,Web,Above SLA,23,Baltimore/MD
ARS-72423096-x-231192-qF,Brandice Houselee,Negative,0,10-10-2020,10,Billing Question,Los Angeles,California,Email,Within SLA,14,Baltimore/MD
ART-28532654-o-484017-Pe,Laurene Althorpe,Negative,0,10/14/2020,14,Payments,Macon,Georgia,Call-Center,Below SLA,33,Los Angeles/CA
ARV-27516776-p-779267-D7,Gunther O' Dornan,Positive,0,10/21/2020,21,Billing Question,Washington,District of Columbia,Chatbot,Below SLA,33,Los Angeles/CA
ARV-86187919-F-295755-tK,Nat Crat,Neutral,0,10/20/2020,20,Billing Question,Omaha,Nebraska,Chatbot,Within SLA,6,Baltimore/MD
ARZ-07431831-a-739886-pP,Gonzales Swale,Positive,0,10/15/2020,15,Payments,Tulsa,Oklahoma,Call-Center,Within SLA,36,Baltimore/MD
ASB-84496324-k-761100-EM,Willabella Behr,Neutral,0,10/15/2020,15,Service Outage,Torrance,California,Chatbot,Below SLA,14,Los Angeles/CA
ASC-00569288-d-782539-4A,Annice Nucciotti,Negative,0,10/22/2020,22,Payments,Baltimore,Maryland,Call-Center,Below SLA,40,Baltimore/MD
ASC-07423386-6-598008-nX,Romy Gowlett,Negative,0,10/15/2020,15,Billing Question,Appleton,Wisconsin,Web,Within SLA,13,Baltimore/MD
ASC-34944187-T-553974-z7,Martha Lainge,Negative,0,10-08-2020,8,Billing Question,Baltimore,Maryland,Call-Center,Within SLA,5,Los Angeles/CA
ASE-09864034-K-310679-jc,Gert Empringham,Neutral,5,10/18/2020,18,Payments,New Orleans,Louisiana,Call-Center,Above SLA,21,Chicago/IL
ASE-10507441-p-733578-vC,Beret Pautot,Negative,0,10-10-2020,10,Payments,San Bernardino,California,Call-Center,Within SLA,23,Los Angeles/CA
ASE-98885852-Z-902686-Uc,Faber Darlaston,Neutral,0,10/17/2020,17,Payments,Atlanta,Georgia,Call-Center,Below SLA,16,Chicago/IL
ASE-99771819-R-134679-dG,Hart Bert,Very Negative,0,10/23/2020,23,Billing Question,Bakersfield,California,Email,Within SLA,43,Baltimore/MD
ASF-23869255-E-942162-jI,Jeddy Mcwhinney,Very Negative,0,10-03-2020,3,Service Outage,Watertown,Massachusetts,Chatbot,Within SLA,13,Chicago/IL
ASF-63938920-F-132475-e9,Bevin Keywood,Very Positive,10,10/24/2020,24,Billing Question,New York City,New York,Call-Center,Within SLA,23,Los Angeles/CA
ASG-59331682-m-686932-53,Louise Estick,Neutral,0,10/24/2020,24,Payments,Honolulu,Hawaii,Call-Center,Within SLA,21,Baltimore/MD
ASH-11903728-f-682941-EB,Mirabella Fumagall,Positive,7,10-09-2020,9,Billing Question,Phoenix,Arizona,Email,Within SLA,39,Los Angeles/CA
ASH-12212615-4-678796-x5,Winni Gillise,Very Negative,0,10-10-2020,10,Billing Question,San Antonio,Texas,Email,Within SLA,35,Los Angeles/CA
ASI-52977203-8-072359-d7,Karlie Pritchard,Negative,5,10-11-2020,11,Billing Question,Asheville,North Carolina,Email,Within SLA,34,Los Angeles/CA
ASK-35853795-Z-186913-Lk,Raimundo Adess,Neutral,8,10-02-2020,2,Payments,Oklahoma City,Oklahoma,Call-Center,Below SLA,10,Los Angeles/CA
ASK-38211406-1-622794-4z,Nikolaus Siccombe,Neutral,0,10/26/2020,26,Billing Question,Anchorage,Alaska,Call-Center,Within SLA,21,Los Angeles/CA
ASK-53719067-w-772966-Id,Doloritas Bulford,Negative,0,10-08-2020,8,Billing Question,Houston,Texas,Web,Within SLA,39,Baltimore/MD
ASK-67467319-e-876685-VR,Tish Varker,Negative,0,10-02-2020,2,Billing Question,San Diego,California,Web,Within SLA,14,Chicago/IL
ASL-95034294-t-537388-Ha,Horatius Kearney,Neutral,0,10/15/2020,15,Billing Question,Pittsburgh,Pennsylvania,Chatbot,Above SLA,9,Chicago/IL
ASM-04620324-5-279983-6z,Deina Selwyne,Negative,0,10-11-2020,11,Billing Question,Dallas,Texas,Call-Center,Within SLA,28,Denver/CO
ASM-36977801-M-100811-dE,Clemens Fidelus,Negative,0,10-11-2020,11,Service Outage,Spartanburg,South Carolina,Web,Within SLA,37,Baltimore/MD
ASM-62580150-M-968559-EQ,Elana Powton,Very Positive,0,10-02-2020,2,Service Outage,Washington,District of Columbia,Email,Above SLA,6,Baltimore/MD
ASM-69509357-w-253163-a7,Clemence Kirby,Negative,6,10-06-2020,6,Billing Question,Buffalo,New York,Call-Center,Above SLA,44,Denver/CO
ASN-26617102-D-084234-re,Kaye Du Pre,Neutral,0,10/26/2020,26,Billing Question,Shreveport,Louisiana,Email,Within SLA,27,Baltimore/MD
ASN-65796559-D-500662-AY,Scarlet Brouncker,Positive,0,10/25/2020,25,Billing Question,Philadelphia,Pennsylvania,Email,Above SLA,26,Los Angeles/CA
ASN-94885394-r-222915-hG,Kati Yushkov,Very Negative,4,10-03-2020,3,Billing Question,Louisville,Kentucky,Chatbot,Within SLA,23,Denver/CO
ASO-15604006-S-719913-SV,Cristobal Sacase,Negative,4,10/16/2020,16,Billing Question,Phoenix,Arizona,Web,Within SLA,29,Chicago/IL
ASQ-41450493-4-046437-Yy,Bertrand Fidell,Neutral,8,10/30/2020,30,Billing Question,Memphis,Tennessee,Email,Within SLA,29,Baltimore/MD
ASQ-45755354-Y-050072-He,Storm Samter,Positive,7,10-04-2020,4,Billing Question,North Las Vegas,Nevada,Email,Below SLA,11,Baltimore/MD
ASR-45559903-d-048725-ri,Misti Pickard,Neutral,0,10/19/2020,19,Billing Question,Bryan,Texas,Email,Below SLA,28,Los Angeles/CA
ASS-19794399-d-365780-3I,Michale D'Ambrosi,Negative,0,10/26/2020,26,Billing Question,Portland,Oregon,Chatbot,Below SLA,31,Los Angeles/CA
ASS-22875557-o-550724-IC,Terrill Kick,Neutral,7,10/16/2020,16,Service Outage,Miami,Florida,Chatbot,Within SLA,32,Baltimore/MD
ASS-40999181-f-427081-Z0,Gennifer Krout,Very Negative,0,10/16/2020,16,Payments,Louisville,Kentucky,Call-Center,Within SLA,45,Los Angeles/CA
ASS-94816640-a-581892-Pv,Laurella Gulberg,Negative,3,10-11-2020,11,Billing Question,Denver,Colorado,Email,Within SLA,7,Baltimore/MD
AST-24770321-h-414883-SP,Almire Duffy,Negative,3,10-06-2020,6,Billing Question,Brooklyn,New York,Chatbot,Within SLA,31,Chicago/IL
ASV-17162847-Z-560788-8s,Eba Wolver,Positive,9,10-10-2020,10,Billing Question,El Paso,Texas,Call-Center,Within SLA,21,Los Angeles/CA
ASW-44050192-Q-197553-MF,Aron Symon,Negative,0,10-12-2020,12,Billing Question,Jamaica,New York,Chatbot,Within SLA,36,Baltimore/MD
ASW-51522955-f-618640-I8,Alic Eddicott,Very Positive,0,10/29/2020,29,Billing Question,Waterbury,Connecticut,Web,Below SLA,20,Chicago/IL
ASW-57633752-H-982847-fp,Vonny MacGow,Very Negative,0,10-01-2020,1,Billing Question,Louisville,Kentucky,Call-Center,Below SLA,15,Baltimore/MD
ASX-79929691-t-993357-vx,Oralle Yanyshev,Very Negative,1,10-01-2020,1,Service Outage,Fairfax,Virginia,Chatbot,Below SLA,26,Los Angeles/CA
ASY-64527143-Y-164926-ZC,Reinaldo Spence,Negative,0,10/26/2020,26,Billing Question,Sioux Falls,South Dakota,Email,Within SLA,20,Los Angeles/CA
ASY-66697216-u-463368-XL,Loutitia Bernocchi,Negative,0,10-12-2020,12,Billing Question,Jackson,Mississippi,Web,Below SLA,40,Los Angeles/CA
ASY-68296459-M-846360-eJ,Glen Atwood,Neutral,0,10/14/2020,14,Billing Question,Pensacola,Florida,Chatbot,Within SLA,28,Baltimore/MD
ASY-87446867-D-417249-0d,Di Ainger,Very Negative,2,10-10-2020,10,Billing Question,New York City,New York,Call-Center,Within SLA,34,Los Angeles/CA
ASY-98392835-y-574661-sy,Stevie Levins,Negative,5,10-10-2020,10,Payments,North Las Vegas,Nevada,Call-Center,Above SLA,43,Baltimore/MD
ASZ-69979849-j-224609-rL,Rodi McCaghan,Neutral,0,10-06-2020,6,Payments,Dallas,Texas,Call-Center,Within SLA,20,Chicago/IL
ASZ-78877682-d-095800-pY,Alfons Gulberg,Very Negative,0,10-09-2020,9,Payments,Evansville,Indiana,Call-Center,Within SLA,17,Los Angeles/CA
ATA-48407280-U-989942-pG,Charo Galiford,Negative,0,10-07-2020,7,Billing Question,Tulsa,Oklahoma,Email,Within SLA,36,Los Angeles/CA
ATA-64867073-2-046524-Bo,Cleveland Ruzek,Negative,3,10/13/2020,13,Billing Question,Pasadena,California,Call-Center,Within SLA,24,Los Angeles/CA
ATA-75397342-X-407304-8w,Tisha Williamson,Neutral,0,10/25/2020,25,Billing Question,El Paso,Texas,Web,Within SLA,11,Los Angeles/CA
ATB-58176779-M-571916-p5,Talia Tavner,Neutral,0,10/19/2020,19,Payments,West Palm Beach,Florida,Call-Center,Above SLA,16,Los Angeles/CA
ATC-91293553-Y-554443-VU,Nollie Hulbert,Neutral,6,10-03-2020,3,Billing Question,Huntsville,Alabama,Email,Above SLA,7,Chicago/IL
ATD-71798988-1-497943-BZ,Sampson Orriss,Negative,0,10/19/2020,19,Billing Question,Irving,Texas,Call-Center,Within SLA,9,Chicago/IL
ATD-92872400-E-707737-Gy,Yurik Jaquet,Neutral,0,10/18/2020,18,Billing Question,Terre Haute,Indiana,Call-Center,Below SLA,12,Baltimore/MD
ATE-66255471-Y-306531-YE,Roscoe Madle,Very Positive,0,10/17/2020,17,Billing Question,Greensboro,North Carolina,Web,Above SLA,38,Chicago/IL
ATG-75025064-S-252674-vR,Bryna Androlli,Negative,0,10/13/2020,13,Billing Question,Birmingham,Alabama,Web,Within SLA,36,Baltimore/MD
ATH-11276515-s-047129-PX,Janis Matthew,Neutral,0,10-01-2020,1,Service Outage,Mesa,Arizona,Email,Within SLA,13,Los Angeles/CA
ATH-76726031-F-161319-5w,Tarrah Garlee,Very Negative,0,10/14/2020,14,Billing Question,South Bend,Indiana,Web,Below SLA,27,Los Angeles/CA
ATI-08403045-D-111374-fK,Camile Tillett,Very Negative,0,10-10-2020,10,Billing Question,New York City,New York,Chatbot,Below SLA,36,Chicago/IL
ATI-20629163-U-027908-3w,Beret Jeynes,Neutral,0,10-03-2020,3,Billing Question,Columbia,South Carolina,Email,Below SLA,22,Baltimore/MD
ATI-39195434-3-382861-QH,Humberto Doggerell,Negative,0,10/26/2020,26,Billing Question,Canton,Ohio,Email,Below SLA,33,Chicago/IL
ATJ-37943349-j-272049-vD,Antonella Akerman,Negative,0,10-06-2020,6,Billing Question,New Orleans,Louisiana,Email,Above SLA,33,Chicago/IL
ATJ-40772893-L-383865-D3,Alonzo Kerins,Neutral,0,10/22/2020,22,Billing Question,Philadelphia,Pennsylvania,Chatbot,Below SLA,20,Los Angeles/CA
ATK-76053986-1-818996-G4,Spencer Hammarberg,Very Positive,9,10-09-2020,9,Payments,Marietta,Georgia,Call-Center,Within SLA,33,Los Angeles/CA
ATL-48732653-3-827238-zi,Isabelita Briddle,Neutral,0,10-07-2020,7,Payments,Washington,District of Columbia,Call-Center,Within SLA,13,Chicago/IL
ATM-26392355-W-905072-IC,Daphna Frissell,Very Negative,4,10/22/2020,22,Billing Question,Helena,Montana,Email,Within SLA,24,Chicago/IL
ATM-85670032-G-727586-CD,Eduard Urwen,Neutral,5,10/21/2020,21,Billing Question,Troy,Michigan,Call-Center,Above SLA,12,Baltimore/MD
ATM-86089292-D-436189-uc,Susan Shenton,Negative,0,10/21/2020,21,Billing Question,Salem,Oregon,Web,Within SLA,44,Baltimore/MD
ATN-62189195-n-787637-pS,Karl Semour,Negative,0,10/13/2020,13,Billing Question,Whittier,California,Chatbot,Below SLA,8,Chicago/IL
ATN-96815228-Z-369913-9k,Linea Gossington,Positive,0,10/27/2020,27,Billing Question,San Antonio,Texas,Web,Below SLA,8,Baltimore/MD
ATO-47644359-V-935476-Ur,Lou Self,Very Negative,2,10/20/2020,20,Billing Question,Charlotte,North Carolina,Web,Below SLA,8,Baltimore/MD
ATO-50631991-Y-071964-EG,Benedikt Rhys,Neutral,5,10-06-2020,6,Billing Question,Grand Rapids,Michigan,Web,Within SLA,36,Los Angeles/CA
ATO-77646958-D-387926-n2,Hayes Giacobelli,Negative,0,10/26/2020,26,Billing Question,Sioux City,Iowa,Email,Within SLA,18,Los Angeles/CA
ATP-43583513-1-552060-51,Willis Tees,Positive,0,10-02-2020,2,Billing Question,Albany,New York,Call-Center,Above SLA,26,Chicago/IL
ATP-74882920-z-262257-YU,Keir Fulcher,Negative,4,10/21/2020,21,Billing Question,Salinas,California,Call-Center,Within SLA,9,Los Angeles/CA
ATP-78462170-3-376193-hE,Madison Redwing,Very Negative,0,10/21/2020,21,Payments,Rockford,Illinois,Call-Center,Within SLA,36,Los Angeles/CA
ATP-93966149-G-250968-U1,Ax Counsell,Negative,0,10/14/2020,14,Payments,Austin,Texas,Call-Center,Within SLA,5,Chicago/IL
ATQ-14062012-B-744317-V4,Arvin Martschke,Negative,0,10/26/2020,26,Service Outage,Fort Myers,Florida,Chatbot,Within SLA,42,Baltimore/MD
ATQ-53974694-k-977118-oQ,Anderson Bagshaw,Negative,5,10/14/2020,14,Billing Question,Saint Louis,Missouri,Call-Center,Within SLA,22,Los Angeles/CA
ATQ-75651595-F-094372-gn,Madalyn Lieb,Very Negative,0,10-06-2020,6,Payments,Austin,Texas,Call-Center,Below SLA,32,Los Angeles/CA
ATR-16488056-5-951912-cF,Carissa Sargood,Positive,8,10-01-2020,1,Billing Question,Mountain View,California,Call-Center,Within SLA,6,Los Angeles/CA
ATR-42477716-0-398409-5p,Judy Issitt,Very Positive,0,10/17/2020,17,Payments,Greensboro,North Carolina,Call-Center,Within SLA,18,Chicago/IL
ATR-50488428-o-030607-ES,Alva Whatmough,Very Negative,0,10-01-2020,1,Billing Question,Orlando,Florida,Email,Above SLA,32,Los Angeles/CA
ATR-51542430-n-174500-5R,Leonora Chicotti,Negative,0,10/29/2020,29,Billing Question,San Luis Obispo,California,Email,Below SLA,25,Los Angeles/CA
ATS-32945525-p-342277-GU,Blayne Chatainier,Neutral,8,10-09-2020,9,Service Outage,Birmingham,Alabama,Email,Below SLA,5,Los Angeles/CA
ATS-93928856-F-162825-iP,Daren Luney,Very Negative,2,10/24/2020,24,Billing Question,Syracuse,New York,Chatbot,Below SLA,35,Denver/CO
ATT-14877025-F-430863-YP,Noll Gundrey,Neutral,8,10/27/2020,27,Billing Question,Tampa,Florida,Email,Within SLA,22,Chicago/IL
ATT-58434560-C-012477-ZD,Tiphani Chance,Neutral,0,10/28/2020,28,Billing Question,Springfield,Virginia,Call-Center,Within SLA,35,Los Angeles/CA
ATT-87817104-H-840824-Sq,Reggis Walpole,Very Negative,0,10/27/2020,27,Billing Question,Portsmouth,New Hampshire,Email,Within SLA,19,Los Angeles/CA
ATU-18391065-A-392325-JX,Peria Pelman,Neutral,0,10/29/2020,29,Billing Question,Des Moines,Iowa,Chatbot,Below SLA,34,Los Angeles/CA
ATU-20319405-i-837420-Fm,Lawrence Kirsop,Positive,9,10/25/2020,25,Payments,Los Angeles,California,Call-Center,Within SLA,18,Los Angeles/CA
ATU-47602578-z-221867-sY,Kandy Kingswood,Very Negative,0,10/17/2020,17,Service Outage,El Paso,Texas,Chatbot,Within SLA,6,Baltimore/MD
ATU-93242722-Q-119935-Hh,Armand Oxburgh,Very Positive,10,10-05-2020,5,Billing Question,Saint Petersburg,Florida,Web,Within SLA,27,Chicago/IL
ATV-13824113-i-482210-G4,Rowe Rushmer,Negative,0,10-06-2020,6,Billing Question,Portsmouth,New Hampshire,Email,Within SLA,45,Los Angeles/CA
ATV-89319648-i-355818-xL,Michelina MacTrustam,Negative,0,10-09-2020,9,Billing Question,Roanoke,Virginia,Email,Within SLA,28,Los Angeles/CA
ATW-95195144-S-032045-M0,Cristabel Caukill,Negative,0,10/21/2020,21,Billing Question,New York City,New York,Email,Above SLA,8,Chicago/IL
ATX-05080412-q-632280-HR,Shaine Sammonds,Neutral,0,10/25/2020,25,Billing Question,Shawnee Mission,Kansas,Call-Center,Below SLA,25,Los Angeles/CA
ATX-08726520-l-519660-FG,Vevay Sacchetti,Neutral,0,10-05-2020,5,Service Outage,Saint Petersburg,Florida,Web,Within SLA,29,Los Angeles/CA
ATX-27110547-H-937750-r6,Anthiathia Patifield,Neutral,0,10/13/2020,13,Billing Question,Tucson,Arizona,Email,Within SLA,30,Los Angeles/CA
ATY-41053512-R-699450-DF,Karita Mahoney,Negative,0,10-02-2020,2,Billing Question,Stockton,California,Email,Above SLA,11,Los Angeles/CA
ATY-45564757-0-171758-ZS,Koralle Jeremaes,Very Negative,0,10/27/2020,27,Service Outage,Atlanta,Georgia,Web,Within SLA,29,Baltimore/MD
